date,customer_id,product,quantity,unit_price,total_value,month
2023-04-01,Customer_025,Chicken Dips,38,32.68,1242.03,4
2023-04-01,Customer_025,Cheese Dips,39,12.82,499.94,4
2023-04-01,Customer_025,Drinks,16,28.72,459.47,4
2023-04-01,Customer_025,Sauces,8,37.59,300.75,4
2023-04-01,Customer_025,Frozen Items,4,44.9,179.59,4
2023-04-01,Customer_026,Chicken Dips,6,21.55,129.3,4
2023-04-01,Customer_026,Cheese Dips,30,42.24,1267.18,4
2023-04-01,Customer_026,Drinks,17,22.42,381.12,4
2023-04-01,Customer_026,Sauces,42,5.5,230.85,4
2023-04-01,Customer_026,Frozen Items,27,11.02,297.57,4
2023-04-01,Customer_027,Chicken Dips,12,5.86,70.36,4
2023-04-01,Customer_027,Cheese Dips,18,39.21,705.83,4
2023-04-01,Customer_027,Drinks,23,13.54,311.33,4
2023-04-01,Customer_027,Sauces,29,14.68,425.84,4
2023-04-01,Customer_027,Frozen Items,45,42.54,1914.46,4
2023-04-01,Customer_028,Chicken Dips,16,13.95,223.18,4
2023-04-01,Customer_028,Cheese Dips,35,48.18,1686.33,4
2023-04-01,Customer_028,Drinks,41,21.71,890.25,4
2023-04-01,Customer_028,Sauces,31,29.66,919.4,4
2023-04-01,Customer_028,Frozen Items,7,43.0,300.97,4
2023-04-01,Customer_029,Chicken Dips,35,11.72,410.05,4
2023-04-01,Customer_029,Cheese Dips,39,43.91,1712.48,4
2023-04-01,Customer_029,Drinks,23,26.42,607.68,4
2023-04-01,Customer_029,Sauces,46,32.63,1501.15,4
2023-04-01,Customer_029,Frozen Items,49,22.66,1110.23,4
2023-04-01,Customer_030,Chicken Dips,23,45.14,1038.31,4
2023-04-01,Customer_030,Cheese Dips,50,9.6,479.84,4
2023-04-01,Customer_030,Drinks,35,19.19,671.77,4
2023-04-01,Customer_030,Sauces,35,41.4,1448.99,4
2023-04-01,Customer_030,Frozen Items,12,42.84,514.07,4
2023-04-01,Customer_031,Chicken Dips,40,16.39,655.51,4
2023-04-01,Customer_031,Cheese Dips,13,25.77,334.96,4
2023-04-01,Customer_031,Drinks,27,34.67,936.12,4
2023-04-01,Customer_031,Sauces,32,33.65,1076.8,4
2023-04-01,Customer_031,Frozen Items,1,8.0,8.0,4
2023-04-01,Customer_032,Chicken Dips,48,44.71,2146.11,4
2023-04-01,Customer_032,Cheese Dips,48,38.18,1832.86,4
2023-04-01,Customer_032,Drinks,5,24.95,124.74,4
2023-04-01,Customer_032,Sauces,34,6.88,233.76,4
2023-04-01,Customer_032,Frozen Items,35,38.58,1350.28,4
2023-04-01,Customer_033,Chicken Dips,43,8.24,354.48,4
2023-04-01,Customer_033,Cheese Dips,50,9.74,487.08,4
2023-04-01,Customer_033,Drinks,19,48.04,912.81,4
2023-04-01,Customer_033,Sauces,33,22.44,740.58,4
2023-04-01,Customer_033,Frozen Items,13,20.74,269.58,4
2023-04-01,Customer_034,Chicken Dips,29,34.76,1008.09,4
2023-04-01,Customer_034,Cheese Dips,26,12.83,333.71,4
2023-04-01,Customer_034,Drinks,42,29.73,1248.77,4
2023-04-01,Customer_034,Sauces,37,39.4,1457.68,4
2023-04-01,Customer_034,Frozen Items,9,5.94,53.48,4
2023-04-01,Customer_035,Chicken Dips,26,18.3,475.67,4
2023-04-01,Customer_035,Cheese Dips,19,33.11,629.09,4
2023-04-01,Customer_035,Drinks,41,35.03,1436.26,4
2023-04-01,Customer_035,Sauces,4,10.46,41.85,4
2023-04-01,Customer_035,Frozen Items,41,39.86,1634.2,4
2023-04-01,Customer_036,Chicken Dips,13,48.19,626.5,4
2023-04-01,Customer_036,Cheese Dips,13,6.89,89.54,4
2023-04-01,Customer_036,Drinks,27,19.5,526.49,4
2023-04-01,Customer_036,Sauces,11,18.18,199.95,4
2023-04-01,Customer_036,Frozen Items,43,10.13,435.51,4
2023-04-01,Customer_037,Chicken Dips,36,46.41,1670.88,4
2023-04-01,Customer_037,Cheese Dips,42,10.76,452.1,4
2023-04-01,Customer_037,Drinks,43,46.76,2010.84,4
2023-04-01,Customer_037,Sauces,29,9.28,268.99,4
2023-04-01,Customer_037,Frozen Items,21,24.44,513.31,4
2023-04-01,Customer_038,Chicken Dips,40,32.58,1303.29,4
2023-04-01,Customer_038,Cheese Dips,36,17.32,623.54,4
2023-04-01,Customer_038,Drinks,26,10.47,272.16,4
2023-04-01,Customer_038,Sauces,42,44.91,1886.29,4
2023-04-01,Customer_038,Frozen Items,18,49.66,893.86,4
2023-04-01,Customer_039,Chicken Dips,47,41.72,1960.73,4
2023-04-01,Customer_039,Cheese Dips,7,44.57,311.97,4
2023-04-01,Customer_039,Drinks,10,29.48,294.81,4
2023-04-01,Customer_039,Sauces,40,38.98,1559.08,4
2023-04-01,Customer_039,Frozen Items,20,49.03,980.56,4
2023-04-01,Customer_040,Chicken Dips,8,30.1,240.81,4
2023-04-01,Customer_040,Cheese Dips,7,34.53,241.69,4
2023-04-01,Customer_040,Drinks,32,38.89,1244.59,4
2023-04-01,Customer_040,Sauces,30,47.18,1415.47,4
2023-04-01,Customer_040,Frozen Items,37,9.86,364.73,4
2023-04-01,Customer_041,Chicken Dips,35,37.67,1318.42,4
2023-04-01,Customer_041,Cheese Dips,33,14.61,482.06,4
2023-04-01,Customer_041,Drinks,2,11.78,23.56,4
2023-04-01,Customer_041,Sauces,23,29.4,676.22,4
2023-04-01,Customer_041,Frozen Items,1,27.88,27.88,4
2023-04-01,Customer_042,Chicken Dips,48,30.43,1460.45,4
2023-04-01,Customer_042,Cheese Dips,31,30.97,960.16,4
2023-04-01,Customer_042,Drinks,39,39.25,1530.77,4
2023-04-01,Customer_042,Sauces,12,25.77,309.24,4
2023-04-01,Customer_042,Frozen Items,38,16.1,611.82,4
2023-04-01,Customer_043,Chicken Dips,7,44.67,312.66,4
2023-04-01,Customer_043,Cheese Dips,13,9.46,123.02,4
2023-04-01,Customer_043,Drinks,25,34.59,864.76,4
2023-04-01,Customer_043,Sauces,45,29.98,1349.05,4
2023-04-01,Customer_043,Frozen Items,29,32.67,947.55,4
2023-04-01,Customer_044,Chicken Dips,5,20.99,104.96,4
2023-04-01,Customer_044,Cheese Dips,41,29.94,1227.55,4
2023-04-01,Customer_044,Drinks,10,43.16,431.62,4
2023-04-01,Customer_044,Sauces,30,6.59,197.67,4
2023-04-01,Customer_044,Frozen Items,10,5.5,54.96,4
2023-04-01,Customer_045,Chicken Dips,23,48.11,1106.61,4
2023-04-01,Customer_045,Cheese Dips,40,35.53,1421.08,4
2023-04-01,Customer_045,Drinks,10,42.89,428.89,4
2023-04-01,Customer_045,Sauces,10,44.45,444.49,4
2023-04-01,Customer_045,Frozen Items,19,10.61,201.63,4
2023-04-01,Customer_046,Chicken Dips,31,37.49,1162.29,4
2023-04-01,Customer_046,Cheese Dips,9,14.77,132.97,4
2023-04-01,Customer_046,Drinks,28,22.62,633.32,4
2023-04-01,Customer_046,Sauces,39,5.08,198.3,4
2023-04-01,Customer_046,Frozen Items,24,5.14,123.48,4
2023-04-01,Customer_047,Chicken Dips,30,12.51,375.29,4
2023-04-01,Customer_047,Cheese Dips,10,22.45,224.45,4
2023-04-01,Customer_047,Drinks,18,31.47,566.44,4
2023-04-01,Customer_047,Sauces,22,27.95,615.01,4
2023-04-01,Customer_047,Frozen Items,33,7.92,261.31,4
2023-04-01,Customer_048,Chicken Dips,15,30.27,454.0,4
2023-04-01,Customer_048,Cheese Dips,43,7.38,317.18,4
2023-04-01,Customer_048,Drinks,39,35.44,1382.2,4
2023-04-01,Customer_048,Sauces,40,32.1,1283.86,4
2023-04-01,Customer_048,Frozen Items,40,27.42,1096.86,4
2023-04-01,Customer_049,Chicken Dips,19,7.63,145.06,4
2023-04-01,Customer_049,Cheese Dips,48,36.85,1768.59,4
2023-04-01,Customer_049,Drinks,3,28.28,84.83,4
2023-04-01,Customer_049,Sauces,13,10.51,136.59,4
2023-04-01,Customer_049,Frozen Items,27,24.53,662.33,4
2023-05-01,Customer_000,Chicken Dips,39,21.71,846.85,5
2023-05-01,Customer_000,Cheese Dips,28,31.92,893.76,5
2023-05-01,Customer_000,Drinks,22,46.99,1033.78,5
2023-05-01,Customer_000,Sauces,42,23.96,1006.16,5
2023-05-01,Customer_000,Frozen Items,10,27.33,273.27,5
2023-05-01,Customer_001,Chicken Dips,25,49.6,1240.02,5
2023-05-01,Customer_001,Cheese Dips,44,30.73,1352.31,5
2023-05-01,Customer_001,Drinks,22,13.3,292.63,5
2023-05-01,Customer_001,Sauces,31,20.05,621.64,5
2023-05-01,Customer_001,Frozen Items,10,31.36,313.61,5
2023-05-01,Customer_002,Chicken Dips,15,17.29,259.32,5
2023-05-01,Customer_002,Cheese Dips,23,46.83,1077.15,5
2023-05-01,Customer_002,Drinks,37,47.33,1751.23,5
2023-05-01,Customer_002,Sauces,48,43.37,2081.89,5
2023-05-01,Customer_002,Frozen Items,32,44.27,1416.73,5
2023-05-01,Customer_003,Chicken Dips,6,26.64,159.84,5
2023-05-01,Customer_003,Cheese Dips,25,25.62,640.46,5
2023-05-01,Customer_003,Drinks,5,36.77,183.85,5
2023-05-01,Customer_003,Sauces,32,8.63,276.07,5
2023-05-01,Customer_003,Frozen Items,49,45.68,2238.13,5
2023-05-01,Customer_004,Chicken Dips,31,24.66,764.41,5
2023-05-01,Customer_004,Cheese Dips,45,5.32,239.23,5
2023-05-01,Customer_004,Drinks,9,12.15,109.36,5
2023-05-01,Customer_004,Sauces,28,38.81,1086.73,5
2023-05-01,Customer_004,Frozen Items,39,26.24,1023.47,5
2023-05-01,Customer_005,Chicken Dips,15,8.1,121.55,5
2023-05-01,Customer_005,Cheese Dips,30,17.7,530.95,5
2023-05-01,Customer_005,Drinks,49,16.11,789.59,5
2023-05-01,Customer_005,Sauces,31,48.87,1514.89,5
2023-05-01,Customer_005,Frozen Items,31,24.3,753.3,5
2023-05-01,Customer_006,Chicken Dips,49,39.95,1957.65,5
2023-05-01,Customer_006,Cheese Dips,35,26.94,942.92,5
2023-05-01,Customer_006,Drinks,22,7.09,156.04,5
2023-05-01,Customer_006,Sauces,15,45.79,686.85,5
2023-05-01,Customer_006,Frozen Items,51,20.57,1048.89,5
2023-05-01,Customer_007,Chicken Dips,3,23.5,70.5,5
2023-05-01,Customer_007,Cheese Dips,42,8.89,373.34,5
2023-05-01,Customer_007,Drinks,7,37.96,265.72,5
2023-05-01,Customer_007,Sauces,23,10.76,247.47,5
2023-05-01,Customer_007,Frozen Items,14,22.71,317.87,5
2023-05-01,Customer_008,Chicken Dips,47,23.85,1120.75,5
2023-05-01,Customer_008,Cheese Dips,25,27.25,681.29,5
2023-05-01,Customer_008,Drinks,7,16.54,115.81,5
2023-05-01,Customer_008,Sauces,26,37.63,978.43,5
2023-05-01,Customer_008,Frozen Items,17,30.44,517.48,5
2023-05-01,Customer_009,Chicken Dips,10,18.89,188.91,5
2023-05-01,Customer_009,Cheese Dips,29,32.38,939.13,5
2023-05-01,Customer_009,Drinks,9,13.24,119.12,5
2023-05-01,Customer_009,Sauces,19,11.81,224.32,5
2023-05-01,Customer_009,Frozen Items,30,23.81,714.29,5
2023-05-01,Customer_010,Chicken Dips,14,43.28,605.89,5
2023-05-01,Customer_010,Cheese Dips,49,29.53,1446.96,5
2023-05-01,Customer_010,Drinks,14,10.16,142.3,5
2023-05-01,Customer_010,Sauces,35,23.18,811.27,5
2023-05-01,Customer_010,Frozen Items,21,40.63,853.16,5
2023-05-01,Customer_011,Chicken Dips,16,29.46,471.35,5
2023-05-01,Customer_011,Cheese Dips,40,15.18,607.06,5
2023-05-01,Customer_011,Drinks,40,26.81,1072.45,5
2023-05-01,Customer_011,Sauces,7,11.34,79.4,5
2023-05-01,Customer_011,Frozen Items,6,43.25,259.49,5
2023-05-01,Customer_012,Chicken Dips,6,9.39,56.34,5
2023-05-01,Customer_012,Cheese Dips,43,34.29,1474.63,5
2023-05-01,Customer_012,Drinks,8,18.08,144.61,5
2023-05-01,Customer_012,Sauces,35,10.04,351.3,5
2023-05-01,Customer_012,Frozen Items,26,49.01,1274.33,5
2023-05-01,Customer_013,Chicken Dips,27,40.38,1090.33,5
2023-05-01,Customer_013,Cheese Dips,49,44.25,2168.06,5
2023-05-01,Customer_013,Drinks,42,19.86,834.11,5
2023-05-01,Customer_013,Sauces,12,28.37,340.47,5
2023-05-01,Customer_013,Frozen Items,42,10.68,448.62,5
2023-05-01,Customer_014,Chicken Dips,18,12.27,220.91,5
2023-05-01,Customer_014,Cheese Dips,38,30.21,1147.91,5
2023-05-01,Customer_014,Drinks,23,30.11,692.51,5
2023-05-01,Customer_014,Sauces,8,7.93,63.47,5
2023-05-01,Customer_014,Frozen Items,15,45.91,688.72,5
2023-05-01,Customer_015,Chicken Dips,22,22.58,496.82,5
2023-05-01,Customer_015,Cheese Dips,41,9.75,399.6,5
2023-05-01,Customer_015,Drinks,23,25.33,582.51,5
2023-05-01,Customer_015,Sauces,16,9.2,147.25,5
2023-05-01,Customer_015,Frozen Items,48,48.4,2323.27,5
2023-05-01,Customer_016,Chicken Dips,24,13.4,321.66,5
2023-05-01,Customer_016,Cheese Dips,30,17.92,537.64,5
2023-05-01,Customer_016,Drinks,33,30.99,1022.73,5
2023-05-01,Customer_016,Sauces,28,19.06,533.56,5
2023-05-01,Customer_016,Frozen Items,52,22.82,1186.57,5
2023-05-01,Customer_017,Chicken Dips,47,28.41,1335.2,5
2023-05-01,Customer_017,Cheese Dips,31,30.1,933.16,5
2023-05-01,Customer_017,Drinks,15,19.25,288.81,5
2023-05-01,Customer_017,Sauces,46,21.34,981.62,5
2023-05-01,Customer_017,Frozen Items,1,12.6,12.6,5
2023-05-01,Customer_018,Chicken Dips,29,11.33,328.63,5
2023-05-01,Customer_018,Cheese Dips,6,6.5,39.01,5
2023-05-01,Customer_018,Drinks,15,45.23,678.44,5
2023-05-01,Customer_018,Sauces,27,24.81,669.99,5
2023-05-01,Customer_018,Frozen Items,5,48.55,242.75,5
2023-05-01,Customer_019,Chicken Dips,45,44.71,2011.89,5
2023-05-01,Customer_019,Cheese Dips,13,48.52,630.77,5
2023-05-01,Customer_019,Drinks,29,10.51,304.78,5
2023-05-01,Customer_019,Sauces,11,12.47,137.15,5
2023-05-01,Customer_019,Frozen Items,21,49.09,1030.89,5
2023-05-01,Customer_020,Chicken Dips,13,10.84,140.95,5
2023-05-01,Customer_020,Cheese Dips,38,30.19,1147.18,5
2023-05-01,Customer_020,Drinks,34,6.32,214.93,5
2023-05-01,Customer_020,Sauces,35,45.06,1577.16,5
2023-05-01,Customer_020,Frozen Items,8,48.81,390.44,5
2023-05-01,Customer_021,Chicken Dips,49,41.86,2051.04,5
2023-05-01,Customer_021,Cheese Dips,39,9.98,389.36,5
2023-05-01,Customer_021,Drinks,48,26.2,1257.72,5
2023-05-01,Customer_021,Sauces,35,21.1,738.53,5
2023-05-01,Customer_021,Frozen Items,7,41.87,293.07,5
2023-05-01,Customer_022,Chicken Dips,17,16.0,271.92,5
2023-05-01,Customer_022,Cheese Dips,14,8.92,124.92,5
2023-05-01,Customer_022,Drinks,11,15.79,173.74,5
2023-05-01,Customer_022,Sauces,36,45.74,1646.68,5
2023-05-01,Customer_022,Frozen Items,34,25.27,859.04,5
2023-05-01,Customer_023,Chicken Dips,31,32.62,1011.22,5
2023-05-01,Customer_023,Cheese Dips,29,32.94,955.31,5
2023-05-01,Customer_023,Drinks,41,38.21,1566.74,5
2023-05-01,Customer_023,Sauces,36,6.4,230.41,5
2023-05-01,Customer_023,Frozen Items,44,19.63,863.71,5
2023-05-01,Customer_024,Chicken Dips,46,5.17,237.9,5
2023-05-01,Customer_024,Cheese Dips,27,12.52,338.07,5
2023-05-01,Customer_024,Drinks,29,15.22,441.47,5
2023-05-01,Customer_024,Sauces,41,8.27,339.08,5
2023-05-01,Customer_024,Frozen Items,2,36.24,72.47,5
2023-05-01,Customer_025,Chicken Dips,42,14.7,617.35,5
2023-05-01,Customer_025,Cheese Dips,40,6.49,259.74,5
2023-05-01,Customer_025,Drinks,17,23.37,397.35,5
2023-05-01,Customer_025,Sauces,5,47.22,236.12,5
2023-05-01,Customer_025,Frozen Items,0,39.47,0.0,5
2023-05-01,Customer_026,Chicken Dips,6,7.66,45.96,5
2023-05-01,Customer_026,Cheese Dips,26,34.28,891.4,5
2023-05-01,Customer_026,Drinks,18,35.18,633.29,5
2023-05-01,Customer_026,Sauces,44,12.61,554.78,5
2023-05-01,Customer_026,Frozen Items,27,25.12,678.17,5
2023-05-01,Customer_027,Chicken Dips,13,15.2,197.64,5
2023-05-01,Customer_027,Cheese Dips,18,29.6,532.79,5
2023-05-01,Customer_027,Drinks,16,23.57,377.19,5
2023-05-01,Customer_027,Sauces,28,5.81,162.68,5
2023-05-01,Customer_027,Frozen Items,48,38.3,1838.19,5
2023-05-01,Customer_028,Chicken Dips,21,48.48,1018.1,5
2023-05-01,Customer_028,Cheese Dips,36,43.63,1570.51,5
2023-05-01,Customer_028,Drinks,40,48.77,1951.0,5
2023-05-01,Customer_028,Sauces,33,38.93,1284.63,5
2023-05-01,Customer_028,Frozen Items,11,42.78,470.53,5
2023-05-01,Customer_029,Chicken Dips,35,32.96,1153.62,5
2023-05-01,Customer_029,Cheese Dips,44,18.71,823.41,5
2023-05-01,Customer_029,Drinks,28,28.97,811.17,5
2023-05-01,Customer_029,Sauces,40,44.27,1770.96,5
2023-05-01,Customer_029,Frozen Items,51,36.67,1869.96,5
2023-05-01,Customer_030,Chicken Dips,17,9.34,158.85,5
2023-05-01,Customer_030,Cheese Dips,50,5.56,277.91,5
2023-05-01,Customer_030,Drinks,35,17.77,622.03,5
2023-05-01,Customer_030,Sauces,39,18.38,716.65,5
2023-05-01,Customer_030,Frozen Items,20,7.17,143.33,5
2023-05-01,Customer_031,Chicken Dips,34,44.48,1512.18,5
2023-05-01,Customer_031,Cheese Dips,7,35.05,245.36,5
2023-05-01,Customer_031,Drinks,26,45.15,1173.99,5
2023-05-01,Customer_031,Sauces,33,28.91,954.01,5
2023-05-01,Customer_031,Frozen Items,1,17.84,17.84,5
2023-05-01,Customer_032,Chicken Dips,43,17.05,733.15,5
2023-05-01,Customer_032,Cheese Dips,45,30.8,1386.03,5
2023-05-01,Customer_032,Drinks,9,7.86,70.77,5
2023-05-01,Customer_032,Sauces,30,14.91,447.3,5
2023-05-01,Customer_032,Frozen Items,27,38.19,1031.14,5
2023-05-01,Customer_033,Chicken Dips,51,45.93,2342.59,5
2023-05-01,Customer_033,Cheese Dips,46,44.08,2027.9,5
2023-05-01,Customer_033,Drinks,20,44.55,891.08,5
2023-05-01,Customer_033,Sauces,29,6.13,177.81,5
2023-05-01,Customer_033,Frozen Items,16,24.37,389.91,5
2023-05-01,Customer_034,Chicken Dips,32,24.56,785.82,5
2023-05-01,Customer_034,Cheese Dips,32,20.34,650.77,5
2023-05-01,Customer_034,Drinks,41,24.95,1023.04,5
2023-05-01,Customer_034,Sauces,39,47.66,1858.93,5
2023-05-01,Customer_034,Frozen Items,5,31.63,158.13,5
2023-05-01,Customer_035,Chicken Dips,28,15.68,439.17,5
2023-05-01,Customer_035,Cheese Dips,18,10.93,196.67,5
2023-05-01,Customer_035,Drinks,43,22.3,959.03,5
2023-05-01,Customer_035,Sauces,4,34.35,137.4,5
2023-05-01,Customer_035,Frozen Items,39,17.22,671.6,5
2023-05-01,Customer_036,Chicken Dips,11,49.27,542.0,5
2023-05-01,Customer_036,Cheese Dips,14,33.53,469.49,5
2023-05-01,Customer_036,Drinks,31,45.12,1398.61,5
2023-05-01,Customer_036,Sauces,9,21.28,191.55,5
2023-05-01,Customer_036,Frozen Items,41,7.05,289.22,5
2023-05-01,Customer_037,Chicken Dips,39,15.75,614.19,5
2023-05-01,Customer_037,Cheese Dips,50,48.72,2435.95,5
2023-05-01,Customer_037,Drinks,43,33.01,1419.58,5
2023-05-01,Customer_037,Sauces,25,25.14,628.4,5
2023-05-01,Customer_037,Frozen Items,17,14.31,243.35,5
2023-05-01,Customer_038,Chicken Dips,36,43.44,1563.7,5
2023-05-01,Customer_038,Cheese Dips,31,14.86,460.6,5
2023-05-01,Customer_038,Drinks,26,9.86,256.39,5
2023-05-01,Customer_038,Sauces,49,25.83,1265.59,5
2023-05-01,Customer_038,Frozen Items,15,30.74,461.13,5
2023-05-01,Customer_039,Chicken Dips,47,18.21,855.73,5
2023-05-01,Customer_039,Cheese Dips,9,22.87,205.79,5
2023-05-01,Customer_039,Drinks,6,17.81,106.83,5
2023-05-01,Customer_039,Sauces,36,10.12,364.42,5
2023-05-01,Customer_039,Frozen Items,18,44.59,802.69,5
2023-05-01,Customer_040,Chicken Dips,7,44.34,310.38,5
2023-05-01,Customer_040,Cheese Dips,3,25.28,75.83,5
2023-05-01,Customer_040,Drinks,27,22.54,608.69,5
2023-05-01,Customer_040,Sauces,24,23.5,563.9,5
2023-05-01,Customer_040,Frozen Items,43,35.19,1513.27,5
2023-05-01,Customer_041,Chicken Dips,31,42.07,1304.19,5
2023-05-01,Customer_041,Cheese Dips,38,47.93,1821.4,5
2023-05-01,Customer_041,Drinks,4,5.07,20.28,5
2023-05-01,Customer_041,Sauces,24,37.29,894.98,5
2023-05-01,Customer_041,Frozen Items,7,6.83,47.78,5
2023-05-01,Customer_042,Chicken Dips,46,35.9,1651.24,5
2023-05-01,Customer_042,Cheese Dips,26,34.94,908.39,5
2023-05-01,Customer_042,Drinks,31,25.53,791.45,5
2023-05-01,Customer_042,Sauces,6,9.15,54.92,5
2023-05-01,Customer_042,Frozen Items,38,38.8,1474.51,5
2023-05-01,Customer_043,Chicken Dips,3,23.19,69.57,5
2023-05-01,Customer_043,Cheese Dips,12,20.96,251.58,5
2023-05-01,Customer_043,Drinks,22,23.57,518.55,5
2023-05-01,Customer_043,Sauces,45,34.09,1534.06,5
2023-05-01,Customer_043,Frozen Items,25,31.71,792.87,5
2023-05-01,Customer_044,Chicken Dips,13,27.6,358.76,5
2023-05-01,Customer_044,Cheese Dips,35,46.1,1613.43,5
2023-05-01,Customer_044,Drinks,13,11.94,155.28,5
2023-05-01,Customer_044,Sauces,23,37.58,864.31,5
2023-05-01,Customer_044,Frozen Items,14,45.61,638.55,5
2023-05-01,Customer_045,Chicken Dips,20,42.31,846.12,5
2023-05-01,Customer_045,Cheese Dips,39,41.9,1634.12,5
2023-05-01,Customer_045,Drinks,16,23.99,383.86,5
2023-05-01,Customer_045,Sauces,7,25.2,176.39,5
2023-05-01,Customer_045,Frozen Items,21,30.97,650.45,5
2023-05-01,Customer_046,Chicken Dips,37,45.96,1700.37,5
2023-05-01,Customer_046,Cheese Dips,2,14.72,29.44,5
2023-05-01,Customer_046,Drinks,27,37.81,1020.95,5
2023-05-01,Customer_046,Sauces,43,8.03,345.39,5
2023-05-01,Customer_046,Frozen Items,22,36.16,795.57,5
2023-05-01,Customer_047,Chicken Dips,26,23.18,602.56,5
2023-05-01,Customer_047,Cheese Dips,8,29.41,235.31,5
2023-05-01,Customer_047,Drinks,23,40.5,931.6,5
2023-05-01,Customer_047,Sauces,20,22.29,445.82,5
2023-05-01,Customer_047,Frozen Items,33,43.59,1438.48,5
2023-05-01,Customer_048,Chicken Dips,14,24.39,341.52,5
2023-05-01,Customer_048,Cheese Dips,47,45.03,2116.61,5
2023-05-01,Customer_048,Drinks,41,21.65,887.75,5
2023-05-01,Customer_048,Sauces,44,36.75,1617.06,5
2023-05-01,Customer_048,Frozen Items,38,28.66,1089.14,5
2023-05-01,Customer_049,Chicken Dips,18,12.51,225.16,5
2023-05-01,Customer_049,Cheese Dips,43,34.06,1464.51,5
2023-05-01,Customer_049,Drinks,4,45.05,180.22,5
2023-05-01,Customer_049,Sauces,10,47.6,475.99,5
2023-05-01,Customer_049,Frozen Items,29,6.15,178.21,5
2023-05-31,Customer_000,Chicken Dips,39,33.66,1312.76,6
2023-05-31,Customer_000,Cheese Dips,28,9.56,267.59,6
2023-05-31,Customer_000,Drinks,18,28.9,520.18,6
2023-05-31,Customer_000,Sauces,45,31.11,1399.95,6
2023-05-31,Customer_000,Frozen Items,12,25.43,305.16,6
2023-05-31,Customer_001,Chicken Dips,23,12.53,288.22,6
2023-05-31,Customer_001,Cheese Dips,39,26.85,1047.21,6
2023-05-31,Customer_001,Drinks,25,48.99,1224.63,6
2023-05-31,Customer_001,Sauces,24,48.38,1161.14,6
2023-05-31,Customer_001,Frozen Items,13,9.47,123.09,6
2023-05-31,Customer_002,Chicken Dips,15,46.65,699.81,6
2023-05-31,Customer_002,Cheese Dips,32,22.79,729.43,6
2023-05-31,Customer_002,Drinks,40,39.03,1561.18,6
2023-05-31,Customer_002,Sauces,43,18.02,774.69,6
2023-05-31,Customer_002,Frozen Items,27,42.6,1150.11,6
2023-05-31,Customer_003,Chicken Dips,6,48.02,288.1,6
2023-05-31,Customer_003,Cheese Dips,25,26.33,658.26,6
2023-05-31,Customer_003,Drinks,6,32.13,192.79,6
2023-05-31,Customer_003,Sauces,31,49.28,1527.7,6
2023-05-31,Customer_003,Frozen Items,46,6.39,294.04,6
2023-05-31,Customer_004,Chicken Dips,34,29.36,998.35,6
2023-05-31,Customer_004,Cheese Dips,41,26.5,1086.69,6
2023-05-31,Customer_004,Drinks,2,12.58,25.15,6
2023-05-31,Customer_004,Sauces,24,42.51,1020.34,6
2023-05-31,Customer_004,Frozen Items,34,21.03,714.96,6
2023-05-31,Customer_005,Chicken Dips,12,16.67,200.04,6
2023-05-31,Customer_005,Cheese Dips,23,12.97,298.37,6
2023-05-31,Customer_005,Drinks,47,20.41,959.28,6
2023-05-31,Customer_005,Sauces,28,48.49,1357.69,6
2023-05-31,Customer_005,Frozen Items,32,29.52,944.55,6
2023-05-31,Customer_006,Chicken Dips,41,31.12,1275.96,6
2023-05-31,Customer_006,Cheese Dips,34,49.99,1699.56,6
2023-05-31,Customer_006,Drinks,16,27.0,432.01,6
2023-05-31,Customer_006,Sauces,16,40.21,643.32,6
2023-05-31,Customer_006,Frozen Items,45,44.61,2007.64,6
2023-05-31,Customer_007,Chicken Dips,9,19.66,176.96,6
2023-05-31,Customer_007,Cheese Dips,43,32.93,1415.98,6
2023-05-31,Customer_007,Drinks,10,37.89,378.87,6
2023-05-31,Customer_007,Sauces,27,6.78,182.94,6
2023-05-31,Customer_007,Frozen Items,8,36.99,295.92,6
2023-05-31,Customer_008,Chicken Dips,43,15.25,655.7,6
2023-05-31,Customer_008,Cheese Dips,21,31.96,671.17,6
2023-05-31,Customer_008,Drinks,8,29.0,232.02,6
2023-05-31,Customer_008,Sauces,29,10.88,315.5,6
2023-05-31,Customer_008,Frozen Items,19,10.62,201.72,6
2023-05-31,Customer_009,Chicken Dips,8,35.63,285.07,6
2023-05-31,Customer_009,Cheese Dips,33,44.47,1467.48,6
2023-05-31,Customer_009,Drinks,6,11.7,70.17,6
2023-05-31,Customer_009,Sauces,21,28.08,589.69,6
2023-05-31,Customer_009,Frozen Items,30,43.86,1315.79,6
2023-05-31,Customer_010,Chicken Dips,12,21.89,262.68,6
2023-05-31,Customer_010,Cheese Dips,48,28.51,1368.48,6
2023-05-31,Customer_010,Drinks,14,24.86,347.97,6
2023-05-31,Customer_010,Sauces,42,21.3,894.69,6
2023-05-31,Customer_010,Frozen Items,13,43.95,571.36,6
2023-05-31,Customer_011,Chicken Dips,17,24.96,424.24,6
2023-05-31,Customer_011,Cheese Dips,38,41.3,1569.27,6
2023-05-31,Customer_011,Drinks,41,14.02,574.88,6
2023-05-31,Customer_011,Sauces,11,7.68,84.44,6
2023-05-31,Customer_011,Frozen Items,1,33.81,33.81,6
2023-05-31,Customer_012,Chicken Dips,5,45.19,225.95,6
2023-05-31,Customer_012,Cheese Dips,43,19.04,818.52,6
2023-05-31,Customer_012,Drinks,5,25.17,125.87,6
